epoch,accuracy,loss,val_accuracy,val_loss
0,0.09560229629278183,2.6892781257629395,0.09428130090236664,2.6599295139312744
1,0.10822179913520813,2.6443753242492676,0.10973724722862244,2.627533197402954
2,0.13154876232147217,2.617809772491455,0.11437403410673141,2.6089260578155518
3,0.12045889347791672,2.5954928398132324,0.12519319355487823,2.5884923934936523
4,0.13728488981723785,2.579618453979492,0.12828439474105835,2.571247100830078
5,0.14110898971557617,2.565990686416626,0.10973724722862244,2.5578346252441406
6,0.14722754061222076,2.55277681350708,0.14374034106731415,2.54611873626709
7,0.15066921710968018,2.5399465560913086,0.14683152735233307,2.5334665775299072
8,0.16290630400180817,2.5278613567352295,0.14374034106731415,2.5227203369140625
9,0.16864244639873505,2.5155324935913086,0.1530139148235321,2.5189785957336426
10,0.1705544888973236,2.505760669708252,0.16228747367858887,2.510148763656616
11,0.17896749079227448,2.4960670471191406,0.1761978417634964,2.4964723587036133
12,0.18470363318920135,2.4887609481811523,0.18547140061855316,2.486663341522217
13,0.2015296369791031,2.4783356189727783,0.18547140061855316,2.481574296951294
14,0.2019120454788208,2.47166109085083,0.19629056751728058,2.473358154296875
15,0.20344167947769165,2.4652225971221924,0.20247295498847961,2.465724229812622
16,0.22256213426589966,2.4566118717193604,0.2256568819284439,2.451756000518799
17,0.2302103191614151,2.4492435455322266,0.2256568819284439,2.453693151473999
18,0.24474187195301056,2.439429521560669,0.23183925449848175,2.442326545715332
19,0.24856597185134888,2.433945655822754,0.2380216419696808,2.436570405960083
20,0.2592734098434448,2.4275248050689697,0.2488408088684082,2.4332332611083984
21,0.27571702003479004,2.4228756427764893,0.2488408088684082,2.4187285900115967
22,0.28833651542663574,2.4107682704925537,0.26584234833717346,2.4145050048828125
23,0.2910133898258209,2.4057862758636475,0.29675424098968506,2.4099106788635254
24,0.3055449426174164,2.4060423374176025,0.30139103531837463,2.398275375366211
25,0.31051623821258545,2.3955352306365967,0.30911901593208313,2.3890063762664795
26,0.3189292550086975,2.3901660442352295,0.31221020221710205,2.395678997039795
27,0.3349904417991638,2.386152505874634,0.33848533034324646,2.3873398303985596
28,0.3495219945907593,2.379828691482544,0.34312209486961365,2.3837833404541016
29,0.3571701645851135,2.3725697994232178,0.35394126176834106,2.3687217235565186
30,0.3632887303829193,2.366725206375122,0.3493044674396515,2.3732903003692627
31,0.3697896897792816,2.3620946407318115,0.3647604286670685,2.3708746433258057
32,0.3789674937725067,2.3588647842407227,0.3601236343383789,2.361851453781128
33,0.37629061937332153,2.354235887527466,0.37403401732444763,2.3616745471954346
34,0.3885277211666107,2.34855318069458,0.372488409280777,2.351395606994629
35,0.39923518896102905,2.3408520221710205,0.3632148504257202,2.345207691192627
36,0.4038240909576416,2.3353917598724365,0.38485315442085266,2.344021797180176
37,0.4130019247531891,2.331543445587158,0.372488409280777,2.340681552886963
38,0.42179733514785767,2.3219616413116455,0.4034003019332886,2.33488392829895
39,0.419502854347229,2.3229920864105225,0.4327666163444519,2.3254001140594482
40,0.43441683053970337,2.3154706954956055,0.42658424377441406,2.325291633605957
41,0.43135756254196167,2.3150033950805664,0.42658424377441406,2.3203537464141846
42,0.43977054953575134,2.308823347091675,0.4126738905906677,2.320633888244629
43,0.44894838333129883,2.3052330017089844,0.4327666163444519,2.3124630451202393
44,0.4546845257282257,2.3039183616638184,0.4404945969581604,2.3099379539489746
45,0.4611854553222656,2.2938380241394043,0.45440495014190674,2.3036794662475586
46,0.4508604109287262,2.290827512741089,0.4528593420982361,2.293156385421753
47,0.4535372853279114,2.288172721862793,0.4590417444705963,2.2922167778015137
48,0.4799235165119171,2.2801883220672607,0.47758886218070984,2.2861826419830322
49,0.4703632891178131,2.2784035205841064,0.4822256565093994,2.2833590507507324
50,0.4791586995124817,2.2749574184417725,0.4435857832431793,2.2861437797546387
51,0.47762906551361084,2.2679033279418945,0.4590417444705963,2.280961036682129
52,0.4734225571155548,2.2694954872131348,0.45440495014190674,2.276550769805908
53,0.48183557391166687,2.2690327167510986,0.4636785089969635,2.2792038917541504
54,0.48183557391166687,2.2570645809173584,0.48531684279441833,2.267272472381592
55,0.4822179675102234,2.2580368518829346,0.48531684279441833,2.2671213150024414
56,0.4921606183052063,2.25360107421875,0.5069552063941956,2.2549071311950684
57,0.49713194370269775,2.250786542892456,0.486862450838089,2.2552850246429443
58,0.5089865922927856,2.243964672088623,0.5007727742195129,2.2484054565429688
59,0.5101338624954224,2.2343170642852783,0.4914992153644562,2.2478835582733154
60,0.5040152668952942,2.238147735595703,0.4791344702243805,2.250714063644409
61,0.48718929290771484,2.234522581100464,0.5023183822631836,2.238477945327759
62,0.5032504796981812,2.236950397491455,0.5131375789642334,2.233027696609497
63,0.5116634964942932,2.2269716262817383,0.5023183822631836,2.2436563968658447
64,0.5196940898895264,2.22859263420105,0.5007727742195129,2.241196632385254
