epoch,accuracy,loss,val_accuracy,val_loss
0,0.10057361423969269,2.8772759437561035,0.10973724722862244,2.5924346446990967
1,0.11586998403072357,2.728888988494873,0.1530139148235321,2.483640432357788
2,0.1422562152147293,2.6007931232452393,0.24420401453971863,2.342268943786621
3,0.17896749079227448,2.4892120361328125,0.33230292797088623,2.2433290481567383
4,0.21300190687179565,2.374894857406616,0.3477588891983032,2.148513078689575
5,0.2500956058502197,2.293747663497925,0.3755795955657959,2.0894618034362793
6,0.28489482402801514,2.21921443939209,0.43431222438812256,1.9946820735931396
7,0.3028680682182312,2.125347375869751,0.4992271959781647,1.9017786979675293
8,0.356787770986557,2.0350124835968018,0.5162287354469299,1.8105465173721313
9,0.3686424493789673,1.9794644117355347,0.5409582853317261,1.770157814025879
10,0.4107074439525604,1.8748632669448853,0.5332303047180176,1.7424436807632446
11,0.4130019247531891,1.8548238277435303,0.5471406579017639,1.6571905612945557
12,0.43059274554252625,1.7939598560333252,0.5625966191291809,1.6035256385803223
13,0.45889100432395935,1.7515360116958618,0.5749613642692566,1.576490879058838
14,0.4539197087287903,1.7202560901641846,0.5409582853317261,1.5835177898406982
15,0.47495219111442566,1.6550753116607666,0.615146815776825,1.474097490310669
16,0.4913958013057709,1.6441155672073364,0.6166924238204956,1.466692566871643
17,0.5216061472892761,1.5679620504379272,0.6275116205215454,1.4466649293899536
18,0.5108986496925354,1.5465526580810547,0.5950540900230408,1.4019997119903564
19,0.5097514390945435,1.5515475273132324,0.6476043462753296,1.378187894821167
20,0.5414913892745972,1.4814248085021973,0.615146815776825,1.368485689163208
21,0.5353728532791138,1.4706753492355347,0.6367851495742798,1.323278784751892
22,0.5468451380729675,1.4402563571929932,0.6182380318641663,1.326740026473999
23,0.5399617552757263,1.4509047269821167,0.6321483850479126,1.3151757717132568
24,0.5671128034591675,1.397684097290039,0.6182380318641663,1.2728862762451172
25,0.561376690864563,1.3797147274017334,0.6553323268890381,1.2471011877059937
26,0.5762906074523926,1.3534934520721436,0.6197836399078369,1.2916010618209839
27,0.57170170545578,1.3419184684753418,0.6398763656616211,1.2336773872375488
28,0.5801147222518921,1.345263957977295,0.6615146994590759,1.210695743560791
29,0.5785850882530212,1.326643466949463,0.6336939930915833,1.211303472518921
30,0.5766730308532715,1.3183236122131348,0.6630603075027466,1.2044843435287476
31,0.5889101624488831,1.3010587692260742,0.6630603075027466,1.180741310119629
32,0.5957934856414795,1.2850406169891357,0.6460587382316589,1.1856497526168823
33,0.5808795690536499,1.2595367431640625,0.6445131301879883,1.1243573427200317
