epoch,accuracy,loss,val_accuracy,val_loss
0,0.2271510511636734,2.940809965133667,0.3523956835269928,2.2184290885925293
1,0.41529637575149536,1.9639463424682617,0.4744976758956909,1.7253144979476929
2,0.5254302024841309,1.5326261520385742,0.5687789916992188,1.4561506509780884
3,0.5889101624488831,1.3501425981521606,0.5873261094093323,1.4179490804672241
4,0.6214148998260498,1.1969192028045654,0.6089644432067871,1.3240299224853516
5,0.6370936632156372,1.170506477355957,0.5919629335403442,1.308071494102478
6,0.677246630191803,1.020646095275879,0.6414219737052917,1.169022560119629
7,0.6722753643989563,1.0429935455322266,0.6769706606864929,1.0905944108963013
8,0.6829828023910522,0.9556824564933777,0.6908810138702393,1.095268964767456
9,0.6940726637840271,0.951756477355957,0.656877875328064,1.1025506258010864
10,0.7055449485778809,0.9046602249145508,0.6692426800727844,1.0536916255950928
11,0.7074570059776306,0.9104343056678772,0.6738794445991516,1.0327264070510864
12,0.7284894585609436,0.8904606103897095,0.7047913670539856,0.9475078582763672
13,0.72428297996521,0.8456719517707825,0.6816074252128601,1.097198486328125
14,0.7258126139640808,0.8715373277664185,0.7017001509666443,0.9839802980422974
15,0.733843207359314,0.8253896832466125,0.7094281315803528,0.9593895673751831
16,0.7456979155540466,0.792900800704956,0.7171561121940613,0.9507849812507629
17,0.7514340281486511,0.7692763805389404,0.7063369154930115,1.0226449966430664
18,0.7521988749504089,0.7538696527481079,0.7047913670539856,1.01327383518219
19,0.7564053535461426,0.7443705201148987,0.6445131301879883,1.34541916847229
20,0.762523889541626,0.7645325064659119,0.7001545429229736,1.005846381187439
21,0.7571702003479004,0.7395068407058716,0.6816074252128601,1.0771920680999756
22,0.7556405067443848,0.736210823059082,0.7310664653778076,0.8917804956436157
23,0.7583174109458923,0.7783145308494568,0.7063369154930115,0.9762323498725891
24,0.7793499231338501,0.6960511207580566,0.7326120734214783,0.8753905296325684
25,0.7751433849334717,0.6926933526992798,0.7434312105178833,0.907939076423645
26,0.781644344329834,0.6860541105270386,0.7233384847640991,0.9384855031967163
27,0.7793499231338501,0.6938849091529846,0.7171561121940613,0.9271225929260254
28,0.7801147103309631,0.6676728129386902,0.7264297008514404,0.904383659362793
29,0.791204571723938,0.6594041585922241,0.7310664653778076,0.8457792401313782
30,0.7801147103309631,0.6599898934364319,0.7264297008514404,0.8983118534088135
31,0.7862332463264465,0.6622226238250732,0.7341576218605042,0.880062997341156
32,0.7931166291236877,0.6599735617637634,0.7310664653778076,0.8774930834770203
33,0.7919694185256958,0.6370805501937866,0.7217928767204285,0.925049364566803
34,0.7885277271270752,0.6479797959327698,0.7326120734214783,0.873826265335083
35,0.7977055311203003,0.6227473020553589,0.7187017202377319,0.9255654811859131
36,0.7977055311203003,0.6163909435272217,0.7125193476676941,0.9535983800888062
37,0.791204571723938,0.6214885711669922,0.7341576218605042,0.8962486386299133
38,0.8019120693206787,0.6283373236656189,0.7496135830879211,0.8975858092308044
39,0.8022944331169128,0.6081175804138184,0.7310664653778076,0.9224181771278381
40,0.8087953925132751,0.5792453289031982,0.7387944459915161,0.9370691776275635
41,0.8172084093093872,0.550135612487793,0.7573415637016296,0.8458991646766663
42,0.8110898733139038,0.5720106959342957,0.7542504072189331,0.8943554162979126
43,0.817973256111145,0.5429468750953674,0.729520857334137,0.9235903024673462
44,0.8122370839118958,0.5636217594146729,0.7372488379478455,0.9421446919441223
45,0.800000011920929,0.5866219401359558,0.7542504072189331,0.7605590224266052
46,0.8126195073127747,0.561364471912384,0.7496135830879211,0.8928266167640686
47,0.8206501007080078,0.5681782364845276,0.7279752492904663,0.8978883028030396
48,0.8217973113059998,0.5617263913154602,0.7264297008514404,0.9516310095787048
49,0.8118546605110168,0.5539793968200684,0.7403400540351868,0.8639710545539856
50,0.8133842945098877,0.5770998597145081,0.7588871717453003,0.8735330700874329
51,0.81988525390625,0.5472896695137024,0.771251916885376,0.8288605213165283
52,0.81988525390625,0.535113513469696,0.729520857334137,0.9492962956428528
53,0.81988525390625,0.5587616562843323,0.7248840928077698,0.9449359178543091
54,0.8240917921066284,0.5259730219841003,0.7109737396240234,0.9260957837104797
55,0.8248565793037415,0.5418986678123474,0.7619783878326416,0.8183329701423645
56,0.8271510601043701,0.5259990692138672,0.7310664653778076,0.964038610458374
57,0.8244742155075073,0.5294250249862671,0.7542504072189331,0.909291684627533
58,0.8367112874984741,0.512553334236145,0.7619783878326416,0.8257705569267273
59,0.8168259859085083,0.5378968715667725,0.7542504072189331,0.8202626705169678
60,0.8240917921066284,0.5422726273536682,0.7573415637016296,0.8290951251983643
61,0.8344168066978455,0.49419206380844116,0.7496135830879211,0.8537733554840088
62,0.8317399621009827,0.5183061361312866,0.7635239362716675,0.77565997838974
63,0.8263862133026123,0.5427647829055786,0.7944358587265015,0.7677695155143738
64,0.8321223855018616,0.5235168933868408,0.7573415637016296,0.8133862614631653
